rng,-14,-11,-8,-5,-2,1,3,6,8,11,12,15,16,19,22,24,25,26,27
0x56d20cb,456,456,456,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,
0x777700a8,113,113,113,113,113,OUT,OUT,OUT,OUT,OUT,OUT,OUT,111,111,111,111,111,111,111,
0x49cea7c1,333,425,425,425,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,
0x24606b66,456,456,456,456,456,456,456,212,212,212,212,212,212,OUT,OUT,OUT,OUT,OUT,OUT,
0xd4aafea7,231,231,231,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,
0x28f7f54,333,333,333,333,333,333,333,333,333,413,413,413,413,413,413,413,413,413,413,
0x9edcfefd,133,133,133,133,133,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,
0x6e77d7f2,625,625,625,625,625,123,123,123,123,123,123,123,123,123,123,123,123,123,123,
0x3fede43,456,456,456,456,456,456,255,255,255,255,255,255,255,255,255,255,255,255,255,
0x460f3cc0,516,516,516,516,516,111,111,111,111,111,111,111,111,111,111,111,111,111,111,
0x357f8df9,333,333,333,333,333,333,333,513,513,513,513,513,513,513,513,513,513,513,513,
0xac27813e,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,
0xa271b9f,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,
0xf90b64ec,611,611,611,611,611,611,611,611,611,611,611,611,611,611,611,611,611,611,611,
0x7d2210b5,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,
0x8996734a,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,
0x616bd2bb,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,
0xccbfe3d8,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,
0xb6300331,552,552,552,552,552,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,
0x1c507a16,442,442,442,442,442,442,123,123,123,123,123,123,123,123,123,123,123,123,123,
0x967adf97,456,456,456,456,456,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,
0xc83b6584,414,414,414,414,414,123,123,111,111,111,111,111,111,111,111,111,111,111,111,
0x6250a16d,555,555,555,555,555,456,661,661,661,661,661,661,661,661,661,661,661,661,661,
0xf4d221a2,526,526,526,526,526,111,111,111,111,111,111,111,111,111,111,111,111,111,111,
0x6903de33,444,444,444,444,444,444,444,365,365,365,365,365,365,365,365,365,365,OUT,OUT,
0xb2cb55f0,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,123,
0x7c62e769,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,
0xbcd4b5ee,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,
0x5a142a8f,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,
0xb927e11c,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,
0x34399125,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,
0x6e5a42fa,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,
0xc432e0ab,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,
0x395ff308,616,616,616,616,616,616,616,616,616,616,616,616,616,616,616,616,616,616,616,
0xaa171aa1,524,524,524,524,524,524,524,524,524,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,
0xef7994c6,244,244,244,244,244,OUT,OUT,OUT,OUT,123,123,123,123,123,123,123,123,123,123,
0x593cdc87,456,456,242,242,242,123,123,123,123,123,123,123,123,123,123,123,123,123,123,
0x618537b4,456,456,456,456,456,564,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,111,111,111,111,111,
0xe5e9bfdd,642,642,642,642,642,111,111,111,111,111,111,111,111,111,111,111,111,111,111,
0x9eea3752,222,222,222,222,222,222,123,123,123,123,123,123,123,123,123,123,123,123,123,
0xa200ba23,456,456,456,456,456,426,426,111,111,111,111,111,111,111,111,111,111,111,111,
0xd181b20,555,555,555,555,226,111,111,111,111,111,111,111,111,111,111,111,111,111,111,
0x6477cd9,666,666,666,666,666,666,143,143,143,143,143,143,143,143,143,143,143,143,143,
0x1d50769e,444,444,444,444,444,444,444,444,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,
0xdb9ad57f,522,522,522,522,522,522,522,522,522,123,123,123,123,123,123,123,123,123,123,
0xd33c94c,456,456,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,
0x632a0d95,164,164,164,164,164,164,164,164,164,164,164,164,164,111,111,111,111,111,111,
0x5f495eaa,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,
0x4e914a9b,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,
0xc77a2e38,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,
0x206aee11,624,624,624,624,624,624,624,624,624,624,624,624,624,OUT,OUT,OUT,OUT,OUT,OUT,
0xd436bb76,121,121,121,121,121,121,121,121,OUT,OUT,OUT,OUT,OUT,123,123,123,123,123,123,
0xfbaff577,612,612,612,612,612,612,612,612,123,123,123,123,123,123,123,123,123,123,123,
0xd7bff5e4,456,456,456,654,654,654,654,654,123,123,123,123,123,123,123,123,123,123,123,
0x6bff5a4d,456,456,456,543,543,OUT,OUT,OUT,OUT,OUT,OUT,OUT,111,111,111,111,111,111,111,
0x2dcb1902,222,245,245,245,245,123,123,123,123,123,123,123,111,111,111,111,111,111,111,
0x3aa47213,666,456,456,456,456,262,262,262,262,262,262,123,123,123,123,123,123,123,123,
0x20788c50,456,133,133,133,133,133,111,111,111,111,111,111,111,111,111,111,111,111,111,
0x63f44e49,555,555,555,555,555,123,123,123,123,123,123,123,123,123,123,123,123,123,123,
0x1455c34e,456,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,
0xa65a1c6f,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,
0x75e21d7c,155,155,155,155,155,155,155,155,155,155,155,155,155,OUT,OUT,OUT,OUT,OUT,OUT,
0x602a8605,151,151,151,151,151,151,151,151,151,151,151,151,151,123,123,123,123,123,123,
0xd3cec65a,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,
0x7316108b,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,OUT,OUT,OUT,
0xcff19568,432,432,432,432,432,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,123,123,
0x1bd27d81,452,452,452,452,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,
0xcda2ee26,456,456,456,456,456,456,456,556,556,556,556,556,556,556,556,556,556,556,556,
0xa532a67,244,244,244,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,
0xaefea014,444,444,444,444,444,444,444,444,444,532,532,532,532,532,532,532,532,532,532,
0xfaa870bd,626,626,626,626,626,626,626,626,626,626,626,626,626,OUT,OUT,OUT,OUT,OUT,OUT,
0x3b3fc6b2,223,223,223,223,223,223,223,223,223,223,223,223,223,123,123,123,123,123,123,
0x885e0603,232,232,232,232,232,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,
0x1f2fa980,621,621,621,621,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,
0x65f05bb9,456,456,456,456,456,456,456,332,332,332,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,
0x8d5f9bfe,234,234,234,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,
0x77b0ff5f,222,222,222,222,222,222,222,222,644,644,644,644,644,644,644,123,123,123,123,
0x86a5ddac,326,326,326,326,326,326,326,326,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,111,111,
0xfd31fa75,435,435,435,435,435,435,435,435,123,123,123,123,123,123,123,123,123,123,123,
0x74157a0a,456,456,456,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,
0xe610327b,143,143,143,143,143,143,143,143,143,143,143,143,111,111,111,111,111,111,111,
0x2a692898,333,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,
0x16b4c8f1,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,
0x5b992cd6,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,
0xaf657b57,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,
0x16143644,251,251,251,251,251,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,
0xcbbc032d,515,515,515,515,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,
0xe9d34062,456,456,456,456,456,456,123,123,123,123,123,123,123,123,123,123,123,123,123,
0x9a5c75f3,456,456,456,456,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,
0xd24072b0,222,222,222,222,222,222,222,111,111,111,111,111,111,111,111,111,111,111,111,
0x8c82a529,555,555,555,555,555,555,555,555,123,123,123,123,123,123,123,123,123,123,123,
0xc8a900ae,456,456,456,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,
0xa2be7e4f,356,356,356,356,356,356,356,356,356,356,356,111,111,111,111,111,111,111,111,
0x15b209dc,555,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,
0xf7f76ae5,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,OUT,
0xc90879ba,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,
0x8d8eb06b,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,
0x5d43e7c8,656,656,656,656,656,656,656,656,656,656,656,656,656,656,656,656,656,656,656,
0x7338d061,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,OUT,OUT,OUT,OUT,
0x2ab47786,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,123,123,123,123,
0xa2e5e847,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,
0x1693b874,566,566,566,566,566,566,566,566,566,566,566,566,566,566,566,566,566,566,566,
0xbcd1119d,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,
0x94d08612,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,
0x298ec1e3,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,
0xc96de7e0,453,453,453,453,453,453,453,453,453,453,453,453,OUT,OUT,OUT,OUT,OUT,OUT,OUT,
0x77b22a99,632,632,632,632,632,632,632,632,632,632,632,632,632,123,123,123,123,123,123,
0xb2cf15e,233,233,233,233,233,233,233,233,233,233,233,233,233,OUT,OUT,OUT,OUT,123,123,
0x61993f,216,216,216,216,216,216,216,216,216,216,216,216,216,216,123,123,123,123,123,
0x6bf9a20c,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,
0x69f1d755,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,
0xec52c56a,366,366,366,366,366,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,
0x71608a5b,665,665,665,665,665,123,123,123,123,123,123,123,123,123,123,123,123,123,123,
0xcda4d2f8,456,456,456,456,456,456,161,161,161,161,123,123,123,123,123,123,123,123,123,
0xeb4593d1,456,323,323,323,323,111,111,111,111,111,111,111,111,111,111,111,111,111,111,
0xc44fce36,333,333,333,333,333,333,333,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,111,111,111,111,
0x1a937137,662,662,662,662,662,662,662,662,123,123,123,123,123,123,123,123,123,123,123,
0xc4d026a4,456,456,456,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,
0xbf3e9c0d,442,442,442,442,442,442,442,442,442,442,442,111,111,111,111,111,111,111,111,
0x804297c2,444,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,
0x88a3e9d3,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,
0x8b3b0910,653,653,653,653,653,653,653,653,653,653,653,653,653,OUT,OUT,OUT,OUT,OUT,OUT,
0x5745ec09,325,325,325,325,325,325,325,325,325,325,325,325,325,325,123,123,123,123,123,
0x4ea66e0e,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,OUT,OUT,OUT,123,
0xdf39502f,614,614,614,614,614,614,614,614,614,614,614,614,614,614,OUT,123,123,123,123,
0x752fa63c,622,622,622,622,622,622,622,622,622,622,622,622,622,622,123,123,123,123,123,
0x38583fc5,153,153,153,153,153,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,123,123,
0x385f5d1a,423,423,423,423,423,423,123,123,123,123,123,123,123,123,123,123,123,123,123,
0xab14c04b,456,456,456,456,456,443,443,443,443,443,443,443,443,443,443,443,123,123,123,
0xef6eea28,323,323,323,323,323,323,323,111,111,111,111,111,111,111,111,111,111,111,111,
0x821341,555,555,555,555,555,111,111,111,111,111,111,111,111,111,111,111,111,111,111,
0x3e8630e6,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,OUT,OUT,OUT,
0xb9ed1627,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,123,123,
0x6fdc80d4,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,
0x481ba27d,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,
0x88f47572,334,334,334,334,334,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,
0x940aedc3,224,224,224,224,224,123,123,123,123,123,123,123,123,123,123,123,123,123,123,
0xc4ead640,456,456,456,456,456,114,114,114,114,123,123,123,123,123,123,123,123,123,123,
0x5ac4e979,456,456,141,141,141,111,111,111,111,111,111,111,111,111,111,111,111,111,111,
0xf19076be,333,333,333,333,333,333,615,123,123,123,123,123,123,123,111,111,111,111,111,
0xf3a4a31f,456,456,456,456,534,534,534,123,123,123,123,123,123,123,123,123,123,123,123,
0xefc7166c,456,456,456,361,361,361,361,361,361,111,111,111,111,111,111,111,111,111,111,
0x8421a435,444,444,444,336,336,336,336,336,336,336,111,111,111,111,111,111,111,111,111,
0xf85940ca,666,666,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,
0x55fa523b,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,
0x75452d58,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,
0x6c554eb1,624,624,624,624,624,624,624,624,624,624,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,
0xec329f96,142,142,142,142,142,142,142,142,142,142,142,123,123,123,123,123,123,123,123,
0x8231d717,456,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,
0xd18bc704,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,111,111,
0xc03f24ed,433,433,433,433,433,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,
0xd4711f22,354,354,354,354,354,354,123,123,123,123,123,123,123,123,123,123,123,123,123,
0xa1f2cdb3,456,456,456,456,456,623,623,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,
0x7a804f70,562,562,562,562,562,562,562,111,111,111,111,111,111,111,111,111,111,111,111,
0x217622e9,444,444,444,444,444,164,164,164,164,164,164,164,164,164,164,164,164,164,164,
0x67260b6e,221,221,221,221,221,221,221,221,221,221,111,111,111,111,111,111,111,111,111,
0x47c2920f,666,666,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,
0x9cf2f29c,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,
0x1a0504a5,445,445,445,445,445,445,445,445,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,
0x182b707a,642,642,642,642,642,642,642,642,123,123,123,123,123,123,123,123,123,123,123,
0x7f20402b,456,456,456,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,
0x808a9c88,424,424,424,424,424,424,424,424,424,424,424,424,111,111,111,111,111,111,111,
0x8fe64621,444,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,
0xcf01a46,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,
0xc260b407,236,236,236,236,236,236,236,236,236,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,
0x3e70f934,241,241,241,241,241,241,241,241,241,123,123,123,123,123,123,123,123,123,123,
0xf440235d,456,456,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,
0x810394d2,253,253,253,253,253,253,253,253,253,253,253,253,253,OUT,111,111,111,111,111,
0x724a89a3,434,434,434,434,434,434,434,434,434,434,434,434,434,123,123,123,123,123,123,
0x36be74a0,241,241,241,241,241,241,241,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,
0x2a609859,233,233,233,233,233,233,233,123,123,123,123,123,123,123,123,123,123,123,123,
0xe7622c1e,456,456,456,456,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,
0x2b721cff,355,355,355,355,355,355,355,355,355,111,111,111,111,111,111,111,111,111,111,
0x70a63acc,222,222,222,542,542,542,542,542,542,542,542,542,542,542,OUT,OUT,OUT,OUT,OUT,
0xe2796115,564,564,564,564,564,564,564,564,564,564,564,564,564,564,OUT,123,123,123,123,
0xd480ec2a,624,624,624,624,624,624,624,624,624,624,624,624,624,624,123,123,123,123,123,
0x15558a1b,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,
0xd16237b8,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,
0xe41bf991,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,
0x7d19a0f6,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,
0x738acf7,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,
0xd5df1764,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,
0x84759dcd,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,
0x55b6d682,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,
0x1ec12193,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,
0x3b2845d0,262,262,262,262,262,262,262,262,262,262,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,
0x444b49c9,432,432,432,432,432,432,432,432,432,432,432,123,123,123,123,123,123,123,123,
0x1effd8ce,456,234,234,234,234,234,234,234,234,234,234,234,234,234,OUT,OUT,OUT,OUT,OUT,
0x245243ef,241,241,241,241,241,241,241,241,241,241,241,241,241,241,123,123,123,111,111,
0xc193eefc,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,
0x51b5b985,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,
0x6ac4b3da,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,
0xd929300b,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,
0xf6aefee8,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,
0x699d6901,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,
0x65ca33a6,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,
0xb38c1e7,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,
0xb1e92194,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,
0x54f6943d,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,
0x7255e432,365,365,365,365,365,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,
0xac59583,321,321,321,321,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,
0xb000c300,456,456,456,456,456,456,323,323,323,323,323,323,323,123,123,123,123,123,123,
0xfdbd3739,236,236,236,236,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,
0xdf7a117e,333,333,333,333,333,333,333,413,413,413,413,413,413,123,123,123,123,123,123,
0xddc206df,653,653,653,653,653,653,653,653,653,653,653,653,653,653,653,653,653,653,653,
0x792f0f2c,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,
0xd7b10df5,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,
0xc921c78a,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,
0x4cea31fb,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,
0x7e13f218,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,
0x18d19471,641,641,641,641,641,641,641,641,641,641,641,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,
0xecdcd256,115,115,115,115,115,115,115,115,115,115,115,123,123,123,123,123,123,123,123,
0xa69ff2d7,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,
0x176217c4,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,
0xfd9a06ad,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,
0xff6bbde2,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,
0xd386e573,335,335,335,335,335,335,335,335,335,335,335,335,335,OUT,OUT,OUT,OUT,OUT,OUT,
0xd44aec30,441,441,441,441,441,441,441,441,441,OUT,OUT,OUT,OUT,123,123,123,123,123,123,
0x14fd60a9,415,415,415,415,415,OUT,OUT,OUT,OUT,123,123,123,123,123,123,123,123,123,123,
0xcf0bd62e,456,456,533,533,533,123,123,123,123,123,123,123,123,123,123,123,123,123,123,
0x18e065cf,456,456,456,456,456,456,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,111,111,111,111,111,
0x43aa9b5c,264,264,264,264,264,111,111,111,111,111,111,111,111,111,111,111,111,111,111,
0x50225e65,444,444,444,444,444,444,444,246,246,246,246,246,246,246,246,246,246,246,246,
0x3e83273a,153,153,153,153,153,111,111,111,111,111,111,111,111,111,111,111,111,111,111,
0xa4a78feb,333,333,333,333,333,333,213,213,213,213,213,213,213,213,213,213,213,213,213,
0x23f41148,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,
0x51df7be1,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,OUT,OUT,
0xe4ec7d06,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,123,
0xbf6d3fc7,353,353,353,353,353,353,353,353,353,353,353,353,OUT,OUT,OUT,OUT,OUT,OUT,OUT,
0xa5dcf9f4,153,153,153,153,153,153,153,153,153,153,153,153,153,123,123,123,123,123,123,
0x39f6f51d,162,162,162,162,162,162,162,162,162,162,162,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,
0xde436392,533,533,533,533,533,533,OUT,OUT,OUT,OUT,OUT,OUT,123,123,123,123,123,123,123,
0x3ff41163,423,423,423,423,423,423,423,123,123,123,123,123,123,123,123,123,123,123,123,
0x2dc9c160,456,456,456,456,661,661,661,661,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,
0xe812c619,534,534,534,534,534,534,534,534,111,111,111,111,111,111,111,111,111,111,111,
0x18b026de,555,555,555,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,
0x9c8c60bf,126,126,126,126,126,126,126,126,126,126,126,126,111,111,111,111,111,111,111,
0xbff9938c,666,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,OUT,OUT,OUT,
0x7280aad5,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,123,123,
0x2a93d2ea,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,
0xb63049db,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,
0x3725c78,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,
